GEOID,POPULATION,WORK AVAILABILITY,EDUCATION,SIGNAL
15000US060014286002,175,0.584285714,0.721146132,0
15000US060014286003,368,0.658288043,0.749415423,0.430892678
15000US060014287001,1143,0.641076115,0.726201641,0.368320938
15000US060014287002,696,0.633261494,0.670890125,0.276646717
15000US060014301011,354,0.633474576,0.739124424,0.374325704
15000US060014301012,579,0.642918826,0.778876665,0.44761243
15000US060014301013,1077,0.693825441,0.730543028,0.461385234
15000US060014301021,441,0.663265306,0.731804245,0.412984615
15000US060014302001,404,0.691831683,0.7350835,0.4651798
15000US060014302002,357,0.691176471,0.69612,0.403437813
15000US060014302003,188,0.784574468,0.704232715,0
15000US060014302004,316,0.692246835,0.70239782,0.414904294
15000US060014302005,390,0.633333333,0.693346008,0.308788282
15000US060014303001,325,0.613846154,0.70150748,0.289640023
15000US060014303002,278,0.711330935,0.688913525,0
15000US060014303003,271,0.576568266,0.660906702,0
15000US060014304001,197,0.692893401,0.73610675,0
15000US060014304002,382,0.613874346,0.706954976,0.297216591
15000US060014305001,966,0.702639752,0.672836451,0.384562859
15000US060014305002,417,0.697242206,0.657051887,0.351594514
15000US060014305003,625,0.6436,0.634520655,0.239547434
15000US060014306001,247,0.741902834,0.655765517,0
15000US060014306002,332,0.719126506,0.70522973,0.46201601
15000US060014306003,923,0.596153846,0.715722727,0.280772957
15000US060014306004,191,0.666230366,0.702663043,0
15000US060014307001,238,0.717436975,0.678937381,0
15000US060014307002,562,0.68772242,0.688930269,0.386885377
15000US060014307003,543,0.634438306,0.714894068,0.34130551
15000US060014308001,334,0.624251497,0.682398844,0.279213529
15000US060014308002,204,0.655637255,0.595454545,0
15000US060014308003,723,0.616528354,0.670777311,0.251204992
15000US060014308004,818,0.687347188,0.689665924,0.387442027
15000US060014309001,627,0.655502392,0.66376353,0.299732595
15000US060014309002,1039,0.680943215,0.664972711,0.339621823
15000US060014310001,261,0.690613027,0.614788321,0
15000US060014310002,703,0.661450925,0.622293121,0.246842485
15000US060014311001,465,0.632258065,0.682015855,0.290974214
15000US060014311002,903,0.654208195,0.62924498,0.246934522
15000US060014312001,267,0.723782772,0.646734475,0
15000US060014312002,978,0.718302658,0.712994836,0.4732703
15000US060014312003,689,0.608490566,0.701434524,0.281078001
15000US060014321001,458,0.646834061,0.716594701,0.363742667
15000US060014321002,325,0.626923077,0.733133515,0.354959547
15000US060014321003,273,0.55952381,0.791648501,0
15000US060014322001,211,0.659952607,0.666026273,0
15000US060014322002,289,0.673010381,0.642117647,0
15000US060014322003,836,0.645933014,0.681818779,0.311694081
15000US060014323001,640,0.625,0.676978892,0.27273422
15000US060014323002,427,0.660421546,0.667435897,0.312549496
15000US060014323003,869,0.67433832,0.699090318,0.381548664
15000US060014324001,636,0.78341195,0.601942517,0.381876539
15000US060014324002,688,0.659156977,0.625522904,0.248422341
15000US060014324003,833,0.74879952,0.636214341,0.392750941
15000US060014325011,458,0.675218341,0.630260476,0.27825613
15000US060014325012,281,0.731316726,0.611753372,0
15000US060014325013,867,0.675028835,0.643271344,0.297768827
15000US060014325021,777,0.663449163,0.658902347,0.304349069
15000US060014325022,390,0.735897436,0.604052388,0.320954256
15000US060014325023,548,0.653284672,0.678291815,0.317794307
15000US060014326001,392,0.607780612,0.674069913,0.242496051
15000US060014326002,528,0.603693182,0.666587473,0.226116282
15000US060014326003,384,0.717447917,0.663438438,0.391817417
15000US060014326004,108,0.5,0.649067642,0
15000US060014326005,1300,0.619230769,0.649404086,0.225478146
15000US060014327001,222,0.746621622,0.706372283,0
15000US060014327002,359,0.606545961,0.708977505,0.288310629
15000US060014327003,308,0.730519481,0.72278607,0.508999769
15000US060014328001,139,0.564748201,0.754413519,0
15000US060014328002,329,0.664893617,0.760870647,0.459197524
15000US060014328003,534,0.638108614,0.61885,0.20917684
15000US060014330001,308,0.698051948,0.685759878,0.397929145
15000US060014330002,283,0.763250883,0.724897959,0
15000US060014330003,370,0.721621622,0.621518987,0.329920704
15000US060014330004,227,0.765418502,0.680981912,0
15000US060014331021,611,0.64893617,0.6395186,0.254478821
15000US060014331022,725,0.632758621,0.699017567,0.315973838
15000US060014331031,1030,0.623543689,0.621095718,0.192029271
15000US060014331032,601,0.642678869,0.619984351,0.217189169
15000US060014331041,377,0.679045093,0.643153595,0.303407772
15000US060014331042,470,0.637234043,0.689459877,0.309302191
15000US060014331043,756,0.656415344,0.690674803,0.340885125
15000US060014332001,491,0.622708758,0.645905834,0.225658847
15000US060014332002,821,0.653471376,0.641359223,0.263720524
15000US060014332003,978,0.639570552,0.645197294,0.249168776
15000US060014332004,429,0.656177156,0.623843188,0.24174157
15000US060014333001,376,0.615691489,0.663641488,0.240045029
15000US060014333002,257,0.743190661,0.655230769,0
15000US060014333003,706,0.67917847,0.642377495,0.302413749
15000US060014333004,511,0.692759295,0.629237899,0.301561098
15000US060014333005,438,0.581621005,0.634126106,0.150452632
15000US060014334001,363,0.622589532,0.639356815,0.216301787
15000US060014334002,97,0.62371134,0.676220736,0
15000US060014334003,288,0.748263889,0.684157044,0
15000US060014334004,640,0.712890625,0.734964824,0.499855756
15000US060014334005,443,0.719525959,0.707335244,0.466062752
15000US060014334006,371,0.694743935,0.69373648,0.405301512
15000US060014335001,276,0.679347826,0.659433628,0
15000US060014335002,457,0.588621444,0.621338028,0.143496989
15000US060014335003,528,0.664299242,0.61471519,0.239496399
15000US060014335004,252,0.599206349,0.641764706,0
15000US060014336001,334,0.627245509,0.685256167,0.287852076
15000US060014336002,732,0.712090164,0.658371869,0.375685222
15000US060014336003,318,0.593553459,0.618246828,0.146266601
15000US060014336004,417,0.665467626,0.653633218,0.299446915
15000US060014337001,420,0.608928571,0.639530583,0.196867603
15000US060014337002,374,0.607620321,0.571698113,0.10214954
15000US060014337003,416,0.587740385,0.636851852,0.1628011
15000US060014338001,366,0.691939891,0.581004274,0.225228229
15000US060014338002,837,0.715053763,0.617966102,0.315004418
15000US060014338003,975,0.696666667,0.688114434,0.399484099
15000US060014338004,1009,0.724479683,0.643246397,0.369375978
15000US060014339001,726,0.689393939,0.618242038,0.279717637
15000US060014339002,711,0.680379747,0.587863578,0.220611906
15000US060014339003,485,0.724226804,0.624837758,0.338981249
15000US060014339004,1334,0.691154423,0.629138911,0.299132477
15000US060014340001,1006,0.669980119,0.588872404,0.208364389
15000US060014340002,573,0.702879581,0.615329861,0.293885982
15000US060014340003,522,0.716475096,0.642131617,0.355979844
15000US060014351021,929,0.614908504,0.75644375,0.36740461
15000US060014351022,1254,0.72169059,0.745922747,0.532235257
15000US060014351031,863,0.597914253,0.769486701,0.356015327
15000US060014351032,754,0.648209549,0.781295003,0.460424704
15000US060014351033,274,0.729014599,0.755574913,0
15000US060014351041,683,0.648243045,0.702164311,0.344947443
15000US060014351042,1523,0.707321077,0.627329412,0.319158485
15000US060014351043,364,0.68956044,0.659506641,0.344038752
15000US060014352001,729,0.648148148,0.663723057,0.288678725
15000US060014352002,778,0.621465296,0.672526247,0.26111192
15000US060014353001,438,0.654109589,0.681516966,0.32380613
15000US060014353002,697,0.658895265,0.650281996,0.284797611
15000US060014353003,507,0.628698225,0.690618687,0.297687825
15000US060014354001,749,0.665220294,0.66923301,0.322456065
15000US060014354002,352,0.700284091,0.710755149,0.440801451
15000US060014354003,591,0.607445008,0.697133891,0.273542126
15000US060014355001,217,0.633640553,0.651350365,0
15000US060014355002,688,0.659520349,0.651148978,0.287001021
15000US060014355003,454,0.712004405,0.642488479,0.350086164
15000US060014356011,1648,0.6875,0.598234223,0.246098464
15000US060014356012,773,0.708602846,0.627018405,0.320473205
15000US060014356021,575,0.65826087,0.602479675,0.212995195
15000US060014356022,374,0.695855615,0.639723866,0.322384136
15000US060014356023,485,0.751030928,0.619603087,0.367849193
15000US060014356024,490,0.720918367,0.628978979,0.341049458
15000US060014357001,367,0.799046322,0.615251908,0.427026663
15000US060014357002,436,0.623279817,0.634465849,0.21042969
15000US060014357003,484,0.690082645,0.629856916,0.298729724
15000US060014357004,308,0.69237013,0.595546493,0.248469226
15000US060014358001,317,0.574132492,0.639774965,0.147061796
15000US060014358002,519,0.676782274,0.636273364,0.289641973
15000US060014358003,506,0.591403162,0.655937107,0.193477449
15000US060014358004,601,0.652246256,0.644976303,0.267264558
15000US060014359001,605,0.614876033,0.663253833,0.238289256
15000US060014359002,447,0.673378076,0.647765411,0.302193158
15000US060014359003,353,0.76203966,0.626969697,0.395856436
15000US060014359004,317,0.684542587,0.66857732,0.350570464
15000US060014360001,439,0.593963554,0.65109067,0.190776545
15000US060014360002,555,0.654954955,0.633816594,0.254736868
15000US060014360003,440,0.671022727,0.635609756,0.280384957
15000US060014361001,306,0.741013072,0.652900137,0.409442055
15000US060014361002,896,0.637555804,0.657005316,0.263197209
15000US060014361003,859,0.634458673,0.620449264,0.206374697
15000US060014362001,578,0.698961938,0.610716667,0.281193804
15000US060014362002,1009,0.682111001,0.597711324,0.238033803
15000US060014363001,696,0.716594828,0.594204947,0.278798403
15000US060014363002,1132,0.671157244,0.670261137,0.332959295
15000US060014363003,713,0.633941094,0.593916084,0.167765857
15000US060014363004,964,0.58376556,0.746928729,0.301833326
15000US060014364011,366,0.655054645,0.751769134,0.428907573
15000US060014364012,947,0.682418163,0.717937853,0.423240595
15000US060014364013,1096,0.639142336,0.599281915,0.182448075
15000US060014364014,392,0.635204082,0.661920375,0.266749096
15000US060014364015,360,0.654166667,0.622847682,0.23744982
15000US060014364021,383,0.654046997,0.716374012,0.375059384
15000US060014364022,297,0.726430976,0.710927318,0
15000US060014365001,827,0.75362757,0.659246813,0.438765444
15000US060014365002,1580,0.690031646,0.678531005,0.374306187
15000US060014366011,531,0.689265537,0.633790984,0.303678032
15000US060014366012,1302,0.675691244,0.625071802,0.271030851
15000US060014366013,819,0.72039072,0.608702101,0.307401302
15000US060014366021,1661,0.671432872,0.62448525,0.264148538
15000US060014366022,604,0.771109272,0.63713525,0.426319707
15000US060014367001,649,0.582434515,0.697815965,0.235165739
15000US060014367002,680,0.674632353,0.647793241,0.304065425
15000US060014368001,1126,0.630772647,0.662385057,0.260802567
15000US060014368002,793,0.706494325,0.692910663,0.422347811
15000US060014369001,1042,0.713051823,0.594443128,0.274439132
15000US060014369002,249,0.656626506,0.649736842,0
15000US060014369003,434,0.589861751,0.634165067,0.162274421
15000US060014369004,761,0.655059133,0.616978673,0.230042578
15000US060014370001,421,0.677553444,0.622629162,0.269924926
15000US060014370002,243,0.696502058,0.701325301,0
15000US060014370003,382,0.664921466,0.656013333,0.302207395
15000US060014371011,1299,0.598537336,0.75564,0.338428299
15000US060014371012,677,0.63774003,0.653920705,0.259039055
15000US060014371013,531,0.649246704,0.640135257,0.255827876
15000US060014371021,439,0.676537585,0.623836672,0.270340309
15000US060014371022,638,0.701410658,0.665439856,0.371014926
15000US060014371023,684,0.703581871,0.639990834,0.333939812
15000US060014372001,833,0.68997599,0.663538789,0.350922247
15000US060014372002,440,0.651704545,0.690662739,0.333539115
15000US060014372003,494,0.683704453,0.620896907,0.275883391
15000US060014372004,1047,0.698424069,0.680708609,0.390557794
15000US060014373001,295,0.639830508,0.632235067,0
15000US060014373002,588,0.695153061,0.633020833,0.31087673
15000US060014373003,337,0.672106825,0.671984127,0.337001133
15000US060014374001,356,0.660814607,0.684910072,0.33914866
15000US060014374002,741,0.683535762,0.605500382,0.251943612
15000US060014375001,983,0.67802645,0.603934227,0.242038273
15000US060014375002,997,0.688565697,0.607039848,0.261190962
15000US060014376001,719,0.71488178,0.636915307,0.345276324
15000US060014376002,553,0.675858951,0.626894309,0.274041308
15000US060014377011,220,0.739772727,0.598764479,0
15000US060014377012,813,0.618696187,0.599622246,0.155324309
15000US060014377013,431,0.728538283,0.578359133,0.268781267
15000US060014377021,1284,0.68555296,0.58294843,0.219872122
15000US060014377022,1030,0.673058252,0.596804124,0.224471231
15000US060014378001,1072,0.616837687,0.648025789,0.220062911
15000US060014378002,291,0.630584192,0.581336406,0
15000US060014379001,517,0.672147002,0.625150079,0.266159493
15000US060014379002,498,0.69126506,0.593965785,0.244525799
15000US060014380001,1109,0.665238954,0.704808462,0.375788632
15000US060014380002,423,0.764184397,0.615207006,0.378639092
15000US060014381001,676,0.681213018,0.661610369,0.334866985
15000US060014381002,199,0.729899497,0.615970464,0
15000US060014381003,248,0.665322581,0.655243129,0
15000US060014381004,672,0.658110119,0.651845574,0.285965319
15000US060014381005,550,0.670454545,0.591223709,0.21254434
15000US060014381006,433,0.669168591,0.574669868,0.185881965
15000US060014382011,611,0.656301146,0.616678121,0.23132426
15000US060014382012,691,0.638567294,0.607168067,0.193014344
15000US060014382013,518,0.645752896,0.599416149,0.191566186
15000US060014382031,474,0.69778481,0.671097786,0.374472804
15000US060014382032,1016,0.751476378,0.597438462,0.330955323
15000US060014382041,822,0.717761557,0.629912968,0.338087203
15000US060014382042,156,0.6875,0.669469835,0
15000US060014382043,776,0.656572165,0.678497175,0.323120463
15000US060014383001,581,0.702237522,0.618527246,0.298053376
15000US060014383002,597,0.691373534,0.645785997,0.325366026
15000US060014383003,372,0.627688172,0.644753173,0.23127332
15000US060014384001,383,0.651436031,0.640993789,0.260244152
15000US060014384002,444,0.692004505,0.638587933,0.315064645
15000US060014401001,855,0.62748538,0.672292654,0.269900777
15000US060014402001,766,0.73270235,0.575267349,0.269103282
15000US060014402002,634,0.734227129,0.590550622,0.296353411
15000US060014402003,590,0.651694915,0.640477855,0.259860604
15000US060014402004,406,0.675492611,0.577319588,0.198098896
15000US060014403011,875,0.714857143,0.626673897,0.328751223
15000US060014403012,426,0.63556338,0.625581204,0.215264907
15000US060014403013,458,0.635371179,0.772758985,0.425616724
15000US060014403014,804,0.729166667,0.713140044,0.490955417
15000US060014403041,452,0.662057522,0.662611684,0.307815068
15000US060014403042,681,0.682085169,0.684115877,0.370741684
15000US060014403043,576,0.630208333,0.696630553,0.308570347
15000US060014403051,277,0.59566787,0.680462107,0
15000US060014403052,454,0.650330396,0.687795181,0.32720116
15000US060014403053,771,0.716601816,0.647782258,0.365283457
15000US060014403061,1062,0.66007533,0.655720824,0.294612012
15000US060014403062,460,0.719021739,0.686197719,0.431027513
15000US060014403071,464,0.71875,0.623547633,0.329184911
15000US060014403072,293,0.600682594,0.69678733,0
15000US060014403073,268,0.708022388,0.673620178,0
15000US060014403081,366,0.606557377,0.745085818,0.337659226
15000US060014403082,622,0.616961415,0.759105915,0.374601679
15000US060014403083,692,0.68533237,0.656892393,0.333722848
15000US060014403084,617,0.647082658,0.677473171,0.307126054
15000US060014403311,775,0.672580645,0.655025685,0.312028192
15000US060014403312,571,0.646234676,0.622345946,0.225591977
15000US060014403321,447,0.66442953,0.739126437,0.425861427
