,GEOID,B03002e1,B03002m1,B03002e2,B03002m2,B03002e3,B03002m3,B03002e4,B03002m4,B03002e5,B03002m5,B03002e6,B03002m6,B03002e7,B03002m7,B03002e8,B03002m8,B03002e9,B03002m9,B03002e10,B03002m10,B03002e11,B03002m11,B03002e12,B03002m12,B03002e13,B03002m13,B03002e14,B03002m14,B03002e15,B03002m15,B03002e16,B03002m16,B03002e17,B03002m17,B03002e18,B03002m18,B03002e19,B03002m19,B03002e20,B03002m20,B03002e21,B03002m21,B03003e1,B03003m1,B03003e2,B03003m2,B03003e3,B03003m3,OBJECTID
121,15000US060014048002,1156,166,1070,156,679,151,185,95,0,12,80,48,17,26,43,49,66,57,0,12,66,57,86,70,37,41,0,12,0,12,0,12,0,12,0,12,49,61,49,61,0,12,1156,166,1070,156,86,70,124
122,15000US060014049001,629,111,574,109,439,106,39,33,0,12,45,33,9,13,0,12,42,40,0,12,42,40,55,51,15,17,0,12,0,12,0,12,0,12,0,12,40,48,0,12,40,48,629,111,574,109,55,51,125
123,15000US060014049002,1289,228,1208,226,529,175,320,98,3,8,217,118,0,12,16,24,123,91,0,12,123,91,81,66,37,52,0,12,0,12,38,35,0,12,6,14,0,12,0,12,0,12,1289,228,1208,226,81,66,126
124,15000US060014049003,780,191,568,147,413,119,13,20,11,18,73,83,42,50,0,12,16,28,0,12,16,28,212,130,74,72,0,12,0,12,0,12,0,12,99,138,39,26,18,14,21,22,780,191,568,147,212,130,127
125,15000US060014049004,1297,162,1187,160,879,139,51,40,0,12,153,74,0,12,0,12,104,71,0,12,104,71,110,95,34,34,0,12,0,12,0,12,0,12,19,24,57,68,57,68,0,12,1297,162,1187,160,110,95,128
126,15000US060014050001,638,147,598,144,502,130,0,12,0,12,38,37,0,12,0,12,58,67,0,12,58,67,40,26,32,24,0,12,0,12,8,14,0,12,0,12,0,12,0,12,0,12,638,147,598,144,40,26,129
127,15000US060014050002,1035,174,886,176,551,106,123,91,0,12,144,75,0,12,0,12,68,69,0,12,68,69,149,100,36,26,32,52,7,11,0,12,0,12,74,84,0,12,0,12,0,12,1035,174,886,176,149,100,130
128,15000US060014050003,1575,221,1514,226,1055,229,185,135,4,8,204,126,0,12,0,12,66,75,0,12,66,75,61,43,33,29,20,31,0,12,0,12,0,12,0,12,8,13,8,13,0,12,1575,221,1514,226,61,43,131
129,15000US060014051001,880,127,842,129,683,130,22,24,0,12,127,72,0,12,0,12,10,15,0,12,10,15,38,35,28,32,0,12,0,12,0,12,0,12,0,12,10,15,0,12,10,15,880,127,842,129,38,35,132
130,15000US060014051002,749,213,727,214,426,136,222,192,0,12,65,53,0,12,0,12,14,15,6,10,8,13,22,32,0,12,0,12,0,12,0,12,0,12,22,32,0,12,0,12,0,12,749,213,727,214,22,32,133
131,15000US060014051003,1055,231,1009,240,629,146,192,201,0,12,85,45,0,12,0,12,103,68,23,39,80,56,46,59,38,59,0,12,0,12,0,12,0,12,0,12,8,13,0,12,8,13,1055,231,1009,240,46,59,134
132,15000US060014051004,523,96,510,98,300,84,58,62,0,12,100,60,0,12,10,16,42,40,0,12,42,40,13,18,13,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,523,96,510,98,13,18,135
133,15000US060014051005,1058,257,1041,259,692,158,189,184,0,12,68,57,0,12,0,12,92,83,0,12,92,83,17,26,0,12,0,12,0,12,0,12,0,12,17,26,0,12,0,12,0,12,1058,257,1041,259,17,26,136
134,15000US060014052001,1345,334,1116,267,333,107,174,107,39,45,514,238,0,12,0,12,56,55,16,28,40,47,229,205,187,207,0,12,0,12,0,12,0,12,13,22,29,62,0,12,29,62,1345,334,1116,267,229,205,137
135,15000US060014052002,970,257,898,253,420,137,37,47,0,12,387,232,8,14,0,12,46,41,0,12,46,41,72,54,12,17,0,12,0,12,0,12,0,12,18,22,42,41,19,32,23,27,970,257,898,253,72,54,138
136,15000US060014052003,1313,267,1020,308,385,127,63,53,0,12,419,201,0,12,0,12,153,134,0,12,153,134,293,249,75,48,157,172,0,12,0,12,0,12,61,72,0,12,0,12,0,12,1313,267,1020,308,293,249,139
137,15000US060014052004,1471,355,1221,302,555,200,277,161,6,9,77,57,59,63,0,12,247,236,0,12,247,236,250,140,66,58,34,53,11,18,0,12,0,12,139,114,0,12,0,12,0,12,1471,355,1221,302,250,140,140
138,15000US060014053011,2098,284,1867,263,1042,175,426,163,0,12,301,175,7,10,0,12,91,51,0,12,91,51,231,103,53,39,0,12,0,12,8,13,0,12,163,108,7,10,7,10,0,12,2098,284,1867,263,231,103,141
139,15000US060014053012,801,201,689,191,221,85,307,137,5,9,109,72,0,12,0,12,47,44,0,12,47,44,112,68,90,63,0,12,0,12,0,12,0,12,9,13,13,19,13,19,0,12,801,201,689,191,112,68,142
140,15000US060014053021,1347,203,1131,201,418,101,160,87,6,10,362,121,0,12,31,32,154,75,0,12,154,75,216,130,0,12,27,41,0,12,0,12,0,12,176,119,13,19,0,12,13,19,1347,203,1131,201,216,130,143
141,15000US060014053022,1269,252,959,211,264,83,161,109,7,12,488,146,0,12,0,12,39,35,8,13,31,32,310,152,223,141,32,44,0,12,0,12,0,12,49,59,6,10,6,10,0,12,1269,252,959,211,310,152,144
142,15000US060014054011,1794,305,1335,281,518,183,226,96,0,12,513,232,0,12,18,28,60,41,0,12,60,41,459,154,134,110,23,29,0,12,0,12,0,12,259,175,43,48,19,31,24,38,1794,305,1335,281,459,154,145
143,15000US060014054012,1143,278,689,209,43,33,331,159,7,10,276,144,0,12,15,24,17,19,0,12,17,19,454,207,87,104,0,12,39,51,0,12,0,12,311,220,17,24,0,12,17,24,1143,278,689,209,454,207,146
144,15000US060014054013,1150,236,1052,225,125,60,153,75,6,10,747,210,0,12,0,12,21,19,0,12,21,19,98,103,50,77,0,12,0,12,0,12,0,12,48,70,0,12,0,12,0,12,1150,236,1052,225,98,103,147
145,15000US060014054021,1753,233,1517,222,62,37,390,159,7,12,899,224,132,146,0,12,27,24,0,12,27,24,236,113,114,91,36,46,15,23,0,12,0,12,55,72,16,17,8,11,8,12,1753,233,1517,222,236,113,148
146,15000US060014054022,1486,343,1273,311,247,120,538,273,0,12,369,193,39,61,0,12,80,124,0,12,80,124,213,178,77,82,0,12,23,36,0,12,0,12,107,149,6,10,6,10,0,12,1486,343,1273,311,213,178,149
147,15000US060014055001,1063,263,917,279,138,91,163,148,10,15,577,275,0,12,0,12,29,47,0,12,29,47,146,109,63,102,0,12,31,47,0,12,0,12,33,37,19,26,0,12,19,26,1063,263,917,279,146,109,150
148,15000US060014055002,857,197,811,198,81,52,236,115,0,12,483,176,0,12,0,12,11,17,0,12,11,17,46,37,21,24,0,12,0,12,0,12,0,12,25,28,0,12,0,12,0,12,857,197,811,198,46,37,151
149,15000US060014055003,1098,263,939,261,225,151,70,64,0,12,580,262,0,12,0,12,64,61,21,34,43,52,159,107,50,65,25,33,0,12,0,12,0,12,84,94,0,12,0,12,0,12,1098,263,939,261,159,107,152
150,15000US060014055004,1086,202,950,200,397,117,269,124,0,12,176,141,0,12,0,12,108,75,29,44,79,58,136,97,69,53,0,12,17,27,0,12,0,12,7,12,43,41,4,7,39,43,1086,202,950,200,136,97,153
151,15000US060014056001,928,354,810,338,160,121,229,170,0,12,410,292,0,12,0,12,11,14,0,12,11,14,118,93,57,82,0,12,0,12,0,12,0,12,21,23,40,40,40,40,0,12,928,354,810,338,118,93,154
152,15000US060014056002,1213,299,863,266,316,167,233,181,3,6,258,131,0,12,0,12,53,52,0,12,53,52,350,223,244,234,0,12,0,12,0,12,0,12,86,78,20,31,20,31,0,12,1213,299,863,266,350,223,155
153,15000US060014056003,1007,228,800,201,438,141,85,58,0,12,203,146,0,12,11,18,63,43,0,12,63,43,207,109,135,105,0,12,0,12,0,12,0,12,62,45,10,16,0,12,10,16,1007,228,800,201,207,109,156
154,15000US060014057001,1538,521,1426,497,309,148,777,400,0,12,231,165,0,12,28,44,81,64,2,7,79,62,112,120,0,12,0,12,0,12,0,12,0,12,101,119,11,17,0,12,11,17,1538,521,1426,497,112,120,157
155,15000US060014057002,1121,390,609,235,16,25,177,90,7,11,381,220,0,12,28,43,0,12,0,12,0,12,512,336,175,242,0,12,0,12,0,12,0,12,337,285,0,12,0,12,0,12,1121,390,609,235,512,336,158
156,15000US060014057003,1042,232,788,196,104,56,242,118,0,12,378,156,0,12,0,12,64,49,0,12,64,49,254,139,162,115,19,30,0,12,0,12,0,12,46,72,27,33,0,12,27,33,1042,232,788,196,254,139,159
157,15000US060014058001,1232,306,754,208,88,61,180,112,0,12,458,209,0,12,0,12,28,28,8,12,20,32,478,286,328,282,0,12,0,12,16,25,0,12,103,131,31,51,31,51,0,12,1232,306,754,208,478,286,160
158,15000US060014058002,1251,329,1107,332,148,168,343,185,6,9,606,290,0,12,0,12,4,6,0,12,4,6,144,109,66,49,0,12,0,12,0,12,0,12,42,64,36,52,0,12,36,52,1251,329,1107,332,144,109,161
159,15000US060014058003,1109,332,992,340,150,133,422,290,0,12,383,201,12,18,0,12,25,26,0,12,25,26,117,90,12,18,11,17,0,12,0,12,0,12,19,30,75,85,75,85,0,12,1109,332,992,340,117,90,162
160,15000US060014058004,645,243,521,205,78,69,73,80,27,42,337,196,0,12,0,12,6,9,0,12,6,9,124,114,26,28,0,12,13,22,0,12,0,12,85,117,0,12,0,12,0,12,645,243,521,205,124,114,163
161,15000US060014059011,1434,281,508,262,9,14,85,85,0,12,318,203,0,12,96,153,0,12,0,12,0,12,926,219,407,212,0,12,144,170,0,12,0,12,375,259,0,12,0,12,0,12,1434,281,508,262,926,219,164
162,15000US060014059012,1814,475,1368,421,103,136,312,169,17,19,936,420,0,12,0,12,0,12,0,12,0,12,446,218,44,52,0,12,0,12,0,12,0,12,393,217,9,15,9,15,0,12,1814,475,1368,421,446,218,165
163,15000US060014059013,1045,304,851,264,9,10,407,248,0,12,427,203,0,12,8,13,0,12,0,12,0,12,194,190,37,60,96,139,17,28,0,12,0,12,44,60,0,12,0,12,0,12,1045,304,851,264,194,190,166
164,15000US060014059021,1522,251,1236,239,52,36,103,78,22,26,911,234,74,58,0,12,74,79,0,12,74,79,286,128,49,62,5,7,9,14,0,12,0,12,205,120,18,23,0,12,18,23,1522,251,1236,239,286,128,167
165,15000US060014059022,1648,258,1020,202,137,104,198,90,0,12,660,189,0,12,25,27,0,12,0,12,0,12,628,229,280,159,10,15,0,12,0,12,0,12,287,172,51,42,51,42,0,12,1648,258,1020,202,628,229,168
166,15000US060014060001,814,229,706,226,427,190,50,44,0,12,205,143,0,12,0,12,24,24,0,12,24,24,108,87,10,16,0,12,0,12,0,12,0,12,90,84,8,13,8,13,0,12,814,229,706,226,108,87,169
167,15000US060014060002,383,204,340,195,0,12,0,12,0,12,340,195,0,12,0,12,0,12,0,12,0,12,43,70,43,70,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,383,204,340,195,43,70,170
168,15000US060014060003,2250,368,2054,375,359,140,564,310,22,33,1057,274,0,12,0,12,52,48,0,12,52,48,196,134,50,64,0,12,0,12,0,12,0,12,138,118,8,14,8,14,0,12,2250,368,2054,375,196,134,171
169,15000US060014061001,1488,932,266,182,55,36,164,173,0,12,47,47,0,12,0,12,0,12,0,12,0,12,1222,917,232,268,0,12,0,12,30,46,0,12,960,891,0,12,0,12,0,12,1488,932,266,182,1222,917,172
170,15000US060014061002,621,355,233,203,24,22,52,81,12,19,115,143,0,12,0,12,30,45,0,12,30,45,388,299,66,75,0,12,0,12,0,12,0,12,319,291,3,9,0,12,3,9,621,355,233,203,388,299,173
171,15000US060014061003,1328,347,815,176,430,156,79,70,0,12,242,157,9,15,0,12,55,64,0,12,55,64,513,321,175,183,0,12,0,12,0,12,0,12,338,351,0,12,0,12,0,12,1328,347,815,176,513,321,174
172,15000US060014061004,1398,433,548,232,183,79,121,110,0,12,185,190,21,32,0,12,38,38,0,12,38,38,850,418,653,410,0,12,130,180,0,12,0,12,67,66,0,12,0,12,0,12,1398,433,548,232,850,418,175
173,15000US060014062011,985,273,687,238,131,78,174,137,0,12,245,174,107,110,4,11,26,30,7,12,19,32,298,189,114,80,0,12,0,12,0,12,0,12,154,170,30,50,30,50,0,12,985,273,687,238,298,189,176
174,15000US060014062012,897,283,552,221,30,35,97,82,0,12,283,185,24,32,0,12,118,83,0,12,118,83,345,253,226,200,0,12,0,12,14,24,0,12,82,124,23,34,0,12,23,34,897,283,552,221,345,253,177
175,15000US060014062013,1495,356,779,256,100,82,299,181,6,9,316,192,0,12,42,57,16,21,0,12,16,21,716,247,176,131,0,12,0,12,0,12,0,12,435,237,105,88,16,25,89,81,1495,356,779,256,716,247,178
176,15000US060014062014,919,300,376,163,67,49,132,90,8,13,141,123,0,12,0,12,28,33,0,12,28,33,543,283,332,211,0,12,0,12,0,12,0,12,163,177,48,37,8,14,40,39,919,300,376,163,543,283,179
177,15000US060014062021,1002,287,205,101,43,34,133,92,0,12,24,27,0,12,0,12,5,9,0,12,5,9,797,281,391,203,31,42,66,108,0,12,0,12,265,210,44,42,0,12,44,42,1002,287,205,101,797,281,180
178,15000US060014062022,1460,309,751,239,152,88,155,77,62,83,176,123,0,12,0,12,206,152,0,12,206,152,709,264,472,227,0,12,0,12,0,12,0,12,203,139,34,33,8,13,26,30,1460,309,751,239,709,264,181
179,15000US060014062023,2212,377,732,199,245,154,181,130,109,125,197,113,0,12,0,12,0,12,0,12,0,12,1480,326,974,337,0,12,102,116,0,12,0,12,362,187,42,41,20,32,22,26,2212,377,732,199,1480,326,182
180,15000US060014063001,1167,300,621,212,113,114,74,52,0,12,409,217,0,12,0,12,25,22,0,12,25,22,546,282,293,209,0,12,0,12,0,12,0,12,245,188,8,13,0,12,8,13,1167,300,621,212,546,282,183
181,15000US060014063002,1212,337,848,303,98,81,257,216,6,12,461,236,0,12,0,12,26,22,0,12,26,22,364,174,240,154,0,12,0,12,0,12,0,12,124,174,0,12,0,12,0,12,1212,337,848,303,364,174,184
182,15000US060014063003,1031,222,745,219,208,150,206,164,0,12,300,140,0,12,0,12,31,33,0,12,31,33,286,186,94,116,0,12,0,12,0,12,0,12,53,62,139,151,131,156,8,13,1031,222,745,219,286,186,185
183,15000US060014063004,738,267,640,263,25,22,119,99,0,12,489,255,0,12,0,12,7,11,0,12,7,11,98,87,0,12,0,12,0,12,0,12,0,12,51,67,47,55,8,13,39,44,738,267,640,263,98,87,186
184,15000US060014064001,707,128,641,129,260,84,46,34,0,12,273,88,0,12,0,12,62,51,0,12,62,51,66,54,0,12,9,14,16,23,0,12,0,12,37,52,4,6,0,12,4,6,707,128,641,129,66,54,187
185,15000US060014064002,1511,273,1218,251,353,129,531,110,0,12,263,123,0,12,0,12,71,72,0,12,71,72,293,163,145,74,47,74,0,12,0,12,0,12,96,120,5,9,5,9,0,12,1511,273,1218,251,293,163,188
186,15000US060014065001,1871,375,1137,265,227,70,270,92,0,12,513,257,0,12,0,12,127,71,0,12,127,71,734,311,392,265,0,12,0,12,26,41,0,12,293,175,23,34,0,12,23,34,1871,375,1137,265,734,311,189
187,15000US060014065002,1136,402,874,372,100,72,226,153,0,12,501,329,12,19,0,12,35,55,0,12,35,55,262,277,99,104,0,12,0,12,0,12,0,12,163,225,0,12,0,12,0,12,1136,402,874,372,262,277,190
188,15000US060014065003,2109,533,700,221,30,37,326,151,0,12,338,183,0,12,6,9,0,12,0,12,0,12,1409,520,698,459,22,34,107,169,0,12,0,12,582,322,0,12,0,12,0,12,2109,533,700,221,1409,520,191
189,15000US060014065004,1458,398,659,218,156,83,271,159,0,12,127,106,0,12,0,12,105,131,0,12,105,131,799,350,151,132,118,183,0,12,0,12,0,12,530,306,0,12,0,12,0,12,1458,398,659,218,799,350,192
190,15000US060014066011,974,318,840,308,66,48,442,248,0,12,223,119,0,12,0,12,109,97,0,12,109,97,134,138,112,133,0,12,3,10,0,12,0,12,19,30,0,12,0,12,0,12,974,318,840,308,134,138,193
191,15000US060014066012,1637,419,1067,321,153,74,526,235,0,12,191,157,0,12,0,12,197,183,0,12,197,183,570,327,211,227,0,12,0,12,0,12,0,12,321,260,38,46,38,46,0,12,1637,419,1067,321,570,327,194
192,15000US060014066013,1782,434,1303,340,241,96,259,139,19,30,608,289,5,9,0,12,171,188,0,12,171,188,479,281,157,163,4,9,0,12,0,12,0,12,304,282,14,16,14,16,0,12,1782,434,1303,340,479,281,195
193,15000US060014066014,442,170,338,151,67,52,168,115,0,12,57,59,0,12,0,12,46,46,0,12,46,46,104,85,46,48,26,44,0,12,0,12,0,12,8,14,24,27,12,19,12,19,442,170,338,151,104,85,196
194,15000US060014066021,1077,203,949,198,239,55,256,107,0,12,400,171,7,10,0,12,47,52,0,12,47,52,128,74,41,42,29,46,16,26,0,12,0,12,20,34,22,23,12,19,10,12,1077,203,949,198,128,74,197
195,15000US060014066022,1690,304,1119,373,243,202,233,115,23,27,613,314,0,12,0,12,7,10,0,12,7,10,571,275,264,229,25,37,0,12,0,12,0,12,259,208,23,23,23,23,0,12,1690,304,1119,373,571,275,198
196,15000US060014067001,1177,351,1032,283,793,236,34,39,5,9,167,169,0,12,0,12,33,52,0,12,33,52,145,127,45,60,0,12,0,12,0,12,0,12,100,118,0,12,0,12,0,12,1177,351,1032,283,145,127,199
197,15000US060014067002,474,156,412,156,253,152,79,58,0,12,66,67,0,12,0,12,14,22,0,12,14,22,62,44,30,34,0,12,0,12,0,12,0,12,15,24,17,28,0,12,17,28,474,156,412,156,62,44,200
198,15000US060014067003,2146,532,1811,476,841,420,355,174,0,12,421,215,0,12,0,12,194,177,68,124,126,122,335,220,207,217,0,12,0,12,0,12,0,12,128,127,0,12,0,12,0,12,2146,532,1811,476,335,220,201
199,15000US060014067004,696,236,570,224,391,208,54,92,16,29,109,103,0,12,0,12,0,12,0,12,0,12,126,114,64,75,0,12,0,12,0,12,0,12,62,68,0,12,0,12,0,12,696,236,570,224,126,114,202
200,15000US060014067005,476,161,476,161,337,127,44,62,0,12,95,91,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,476,161,476,161,0,12,203
201,15000US060014068001,729,181,630,169,453,104,20,30,25,31,39,30,0,12,0,12,93,112,0,12,93,112,99,103,99,103,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,729,181,630,169,99,103,204
202,15000US060014068002,728,218,708,220,288,92,54,48,0,12,319,218,0,12,0,12,47,54,0,12,47,54,20,30,1,2,0,12,0,12,0,12,0,12,19,30,0,12,0,12,0,12,728,218,708,220,20,30,205
203,15000US060014068003,1075,251,856,224,382,123,134,129,3,5,261,132,0,12,0,12,76,71,0,12,76,71,219,111,73,45,0,12,0,12,0,12,0,12,123,103,23,34,0,12,23,34,1075,251,856,224,219,111,206
204,15000US060014068004,951,252,789,233,334,145,197,134,9,12,191,119,0,12,0,12,58,64,0,12,58,64,162,126,51,49,0,12,0,12,0,12,24,37,43,67,44,59,38,57,6,10,951,252,789,233,162,126,207
205,15000US060014069001,486,121,423,114,375,116,0,12,6,10,42,55,0,12,0,12,0,12,0,12,0,12,63,51,33,25,0,12,0,12,0,12,0,12,30,45,0,12,0,12,0,12,486,121,423,114,63,51,208
206,15000US060014069002,1416,246,1231,235,673,152,61,55,30,33,352,157,0,12,38,72,77,50,0,12,77,50,185,142,143,130,0,12,0,12,0,12,0,12,20,23,22,35,0,12,22,35,1416,246,1231,235,185,142,209
207,15000US060014069003,2087,300,1781,299,404,156,732,291,0,12,358,153,21,26,0,12,266,209,0,12,266,209,306,163,156,119,0,12,0,12,0,12,0,12,129,136,21,33,21,33,0,12,2087,300,1781,299,306,163,210
208,15000US060014070001,1173,516,950,542,115,75,128,117,7,12,684,530,0,12,0,12,16,25,0,12,16,25,223,226,0,12,0,12,0,12,0,12,0,12,200,223,23,39,23,39,0,12,1173,516,950,542,223,226,211
209,15000US060014070002,1410,513,1206,542,355,147,192,198,15,22,623,501,0,12,0,12,21,26,0,12,21,26,204,127,98,83,16,26,0,12,0,12,0,12,90,117,0,12,0,12,0,12,1410,513,1206,542,204,127,212
210,15000US060014070003,823,414,290,187,155,131,63,65,0,12,72,116,0,12,0,12,0,12,0,12,0,12,533,423,251,238,0,12,0,12,0,12,0,12,166,189,116,185,116,185,0,12,823,414,290,187,533,423,213
211,15000US060014070004,1494,515,1010,443,115,88,485,334,0,12,410,359,0,12,0,12,0,12,0,12,0,12,484,281,179,193,0,12,0,12,0,12,0,12,305,291,0,12,0,12,0,12,1494,515,1010,443,484,281,214
212,15000US060014070005,1002,512,662,412,28,35,224,255,0,12,208,291,0,12,0,12,202,239,0,12,202,239,340,352,2,4,0,12,0,12,0,12,0,12,337,352,1,4,1,4,0,12,1002,512,662,412,340,352,215
213,15000US060014071011,1865,359,674,304,160,164,129,119,18,21,304,178,0,12,10,15,53,68,0,12,53,68,1191,245,621,314,48,80,0,12,0,12,0,12,522,281,0,12,0,12,0,12,1865,359,674,304,1191,245,216
214,15000US060014071012,1673,402,1184,356,187,137,331,159,0,12,547,195,0,12,0,12,119,139,0,12,119,139,489,325,196,147,0,12,0,12,0,12,0,12,293,311,0,12,0,12,0,12,1673,402,1184,356,489,325,217
215,15000US060014071021,1735,397,872,220,212,110,412,157,0,12,207,103,0,12,0,12,41,40,0,12,41,40,863,328,572,280,22,25,0,12,18,29,0,12,219,200,32,39,0,12,32,39,1735,397,872,220,863,328,218
216,15000US060014071022,1030,415,382,170,111,56,146,156,0,12,81,88,38,43,0,12,6,8,0,12,6,8,648,411,479,400,0,12,0,12,0,12,0,12,169,140,0,12,0,12,0,12,1030,415,382,170,648,411,219
217,15000US060014071023,732,290,398,201,41,34,72,68,0,12,147,145,105,160,0,12,33,48,0,12,33,48,334,221,189,208,0,12,15,26,0,12,0,12,122,131,8,13,8,13,0,12,732,290,398,201,334,221,220
218,15000US060014071024,799,294,595,263,49,47,215,222,0,12,271,144,0,12,0,12,60,105,0,12,60,105,204,135,83,88,0,12,30,49,0,12,11,19,79,77,1,3,1,3,0,12,799,294,595,263,204,135,221
219,15000US060014072001,1732,510,330,214,14,15,157,197,15,25,86,98,0,12,0,12,58,82,0,12,58,82,1402,481,727,269,7,12,15,25,17,27,19,30,609,439,8,14,0,12,8,14,1732,510,330,214,1402,481,222
220,15000US060014072002,1404,354,616,232,112,92,255,174,11,17,238,192,0,12,0,12,0,12,0,12,0,12,788,333,344,168,137,190,39,62,0,12,0,12,257,238,11,18,0,12,11,18,1404,354,616,232,788,333,223
221,15000US060014072003,1009,291,615,226,216,115,53,32,0,12,318,195,0,12,0,12,28,31,0,12,28,31,394,227,275,204,0,12,0,12,0,12,0,12,119,114,0,12,0,12,0,12,1009,291,615,226,394,227,224
222,15000US060014072004,2471,614,505,269,97,93,78,69,0,12,298,196,0,12,20,32,12,19,0,12,12,19,1966,629,854,367,0,12,80,128,0,12,0,12,927,373,105,101,8,12,97,100,2471,614,505,269,1966,629,225
223,15000US060014073001,1371,262,560,187,58,30,160,106,0,12,289,158,6,9,0,12,47,47,0,12,47,47,811,209,571,224,0,12,0,12,16,26,0,12,197,134,27,20,14,20,13,20,1371,262,560,187,811,209,226
224,15000US060014073002,1130,280,599,208,376,150,106,73,0,12,56,69,12,18,0,12,49,38,0,12,49,38,531,214,175,158,0,12,0,12,0,12,0,12,350,165,6,10,0,12,6,10,1130,280,599,208,531,214,227
225,15000US060014074001,1990,413,825,283,101,83,414,187,0,12,227,141,0,12,0,12,83,89,0,12,83,89,1165,385,347,207,21,28,0,12,10,15,0,12,690,364,97,81,52,69,45,54,1990,413,825,283,1165,385,228
226,15000US060014074002,1399,434,481,197,47,46,229,156,0,12,205,124,0,12,0,12,0,12,0,12,0,12,918,379,241,185,0,12,0,12,0,12,0,12,677,373,0,12,0,12,0,12,1399,434,481,197,918,379,229
227,15000US060014074003,1063,305,180,95,28,22,80,54,0,12,67,78,0,12,0,12,5,12,0,12,5,12,883,302,284,199,17,27,6,10,0,12,0,12,545,262,31,36,0,12,31,36,1063,305,180,95,883,302,230
228,15000US060014075001,895,366,632,318,48,43,381,242,20,31,9,19,0,12,0,12,174,215,0,12,174,215,263,185,125,141,0,12,0,12,0,12,0,12,138,139,0,12,0,12,0,12,895,366,632,318,263,185,231
229,15000US060014075002,2605,572,926,274,66,63,745,295,0,12,67,63,0,12,0,12,48,55,0,12,48,55,1679,513,694,511,0,12,0,12,0,12,0,12,930,408,55,83,55,83,0,12,2605,572,926,274,1679,513,232
230,15000US060014075003,701,322,589,317,143,214,365,186,0,12,28,49,0,12,0,12,53,87,0,12,53,87,112,100,24,37,11,17,25,40,0,12,0,12,52,84,0,12,0,12,0,12,701,322,589,317,112,100,233
231,15000US060014076001,1689,514,1479,499,388,201,1083,459,0,12,0,12,0,12,0,12,8,14,0,12,8,14,210,248,0,12,23,36,0,12,0,12,0,12,166,229,21,48,0,12,21,48,1689,514,1479,499,210,248,234
232,15000US060014076002,1385,690,897,560,198,86,538,548,0,12,0,12,0,12,0,12,161,158,0,12,161,158,488,399,328,346,77,122,0,12,0,12,0,12,26,44,57,93,29,47,28,46,1385,690,897,560,488,399,235
233,15000US060014076003,694,421,304,195,64,54,136,95,0,12,80,132,0,12,0,12,24,50,0,12,24,50,390,418,34,53,0,12,0,12,0,12,0,12,329,428,27,42,0,12,27,42,694,421,304,195,390,418,236
234,15000US060014076004,1833,479,1429,415,35,40,664,314,0,12,601,242,0,12,0,12,129,203,0,12,129,203,404,320,45,53,0,12,0,12,0,12,0,12,319,267,40,63,0,12,40,63,1833,479,1429,415,404,320,237
235,15000US060014076005,797,327,474,236,64,68,169,155,0,12,173,177,25,38,0,12,43,63,0,12,43,63,323,254,159,206,0,12,0,12,0,12,0,12,94,85,70,95,56,81,14,46,797,327,474,236,323,254,238
236,15000US060014077001,1452,319,1310,326,366,123,810,306,0,12,18,19,0,12,10,16,106,94,0,12,106,94,142,74,115,79,0,12,0,12,0,12,0,12,27,45,0,12,0,12,0,12,1452,319,1310,326,142,74,239
237,15000US060014077002,1105,303,951,275,274,110,572,266,0,12,59,54,8,15,0,12,38,36,0,12,38,36,154,96,124,92,13,16,9,14,0,12,0,12,0,12,8,12,0,12,8,12,1105,303,951,275,154,96,240
238,15000US060014077003,861,208,670,173,321,146,294,150,0,12,35,42,0,12,0,12,20,31,0,12,20,31,191,122,63,50,16,25,0,12,0,12,0,12,84,101,28,33,21,32,7,12,861,208,670,173,191,122,241
239,15000US060014077004,905,236,844,228,288,102,388,176,0,12,74,77,22,33,0,12,72,62,0,12,72,62,61,49,45,44,0,12,0,12,0,12,0,12,16,24,0,12,0,12,0,12,905,236,844,228,61,49,242
240,15000US060014078001,922,173,708,130,327,102,73,58,0,12,247,68,0,12,2,4,59,42,3,6,56,42,214,78,78,47,5,10,0,12,0,12,0,12,119,49,12,15,0,12,12,15,922,173,708,130,214,78,243
241,15000US060014078002,1049,182,881,165,284,89,354,130,0,12,155,90,0,12,0,12,88,62,0,12,88,62,168,106,49,36,4,8,0,12,0,12,0,12,35,52,80,72,22,31,58,66,1049,182,881,165,168,106,244
242,15000US060014078003,748,178,682,174,169,74,395,169,0,12,85,93,0,12,0,12,33,25,0,12,33,25,66,40,38,30,0,12,0,12,0,12,0,12,28,28,0,12,0,12,0,12,748,178,682,174,66,40,245
243,15000US060014079001,684,192,653,194,418,155,97,105,0,12,88,71,16,26,0,12,34,43,0,12,34,43,31,27,19,22,0,12,0,12,12,17,0,12,0,12,0,12,0,12,0,12,684,192,653,194,31,27,246
244,15000US060014079002,1234,257,1085,216,412,164,305,178,0,12,211,113,25,37,0,12,132,84,0,12,132,84,149,178,24,37,7,12,0,12,0,12,0,12,118,174,0,12,0,12,0,12,1234,257,1085,216,149,178,247
